Date,Open,High,Low,Close,Volume,hour_change,24hr_change
6/30/2019 15:00,11143.71,11161.94,11036.03,11051.31,183.4240316,-0.836,-7.752
6/30/2019 14:00,11080.34,11184.07,10888,11143.71,215.4383549,0.569,-8.503
6/30/2019 13:00,11563.78,11594.37,10972.5,11080.34,463.9484725,-4.363,-9.567
6/30/2019 12:00,11507.35,11597.82,11468.28,11563.78,50.39801632,0.488,-8.472
6/30/2019 11:00,11503.48,11567.74,11452.68,11507.35,36.52968303,0.034,-5.001
6/30/2019 10:00,11780.93,11780.93,11422.84,11503.48,219.5968919,-2.412,-8.046
6/30/2019 9:00,11780.19,11844.6,11703.33,11780.93,10.84975396,0.006,-6.852
6/30/2019 8:00,11693.89,11793.35,11652.36,11780.19,9.243976091,0.733,-5.579
6/30/2019 7:00,11900.01,11900.01,11625.01,11693.89,114.2896845,-1.763,-9.143
6/30/2019 6:00,11957.05,12023.85,11875,11900.01,23.21249304,-0.479,-9.8
6/30/2019 5:00,12033.92,12109.15,11847.5,11957.05,73.69669441,-0.643,-9.224
6/30/2019 4:00,12118.22,12149.7,12010,12033.92,79.67888312,-0.701,-9.065
6/30/2019 3:00,12066,12197.03,12000,12118.22,66.23131561,0.431,-8.849
6/30/2019 2:00,12091.46,12098.82,12009.37,12066,35.33990216,-0.211,-9.755
6/30/2019 1:00,12127.92,12133.13,11989.34,12091.46,32.52830126,-0.302,-11.142
6/30/2019 0:00,11885.94,12141.26,11879.21,12127.92,83.25717391,1.995,-7.93
6/29/2019 23:00,12043.47,12058.89,11824.23,11885.94,83.03266803,-1.325,-11.68
6/29/2019 22:00,11943.29,12099.99,11933.02,12043.47,60.11309436,0.832,-9.331
6/29/2019 21:00,12146.58,12204.4,11889.03,11943.29,96.23399873,-1.702,-7.766
6/29/2019 20:00,11869.09,12262.41,11858.94,12146.58,100.932763,2.285,-4.277
6/29/2019 19:00,11961,12000,11856.23,11869.09,48.97129737,-0.774,-6.593
6/29/2019 18:00,11949.66,12055.15,11887.44,11961,70.05199508,0.095,-6.918
6/29/2019 17:00,11805.55,12001.43,11736.79,11949.66,110.9880881,1.206,-4.842
6/29/2019 16:00,11869.16,11967.9,11623,11805.55,156.5631455,-0.539,-6.078
6/29/2019 15:00,11931.69,12063.42,11821.47,11869.16,97.18574483,-0.527,-7.903
6/29/2019 14:00,11978.69,12002.85,11833.52,11931.69,62.74345275,-0.394,-7.461
6/29/2019 13:00,12047.63,12172.46,11899.99,11978.69,119.7138561,-0.576,-8.606
6/29/2019 12:00,11939.99,12080.33,11922.49,12047.63,139.2119703,0.893,-3.35
6/29/2019 11:00,11791.86,11945.65,11719.89,11939.99,97.9945935,1.241,-2.597
6/29/2019 10:00,11581.6,11804.57,11508.03,11791.86,7.215252162,1.783,-0.848
6/29/2019 9:00,11644.54,11743.9,11566.55,11581.6,11.56496745,-0.543,1.021
6/29/2019 8:00,11836.12,11836.12,11603.91,11644.54,48.74140156,-1.645,-0.63
6/29/2019 7:00,11785.53,11869.27,11692.91,11836.12,36.01171836,0.427,-0.936
6/29/2019 6:00,11533.96,11803.31,11422.12,11785.53,64.05916619,2.135,2.962
6/29/2019 5:00,11602.67,11660.61,11455.2,11533.96,39.50235158,-0.596,2.845
6/29/2019 4:00,11462.11,11630.92,11325.29,11602.67,83.80222025,1.211,4.699
6/29/2019 3:00,11712.58,11736.32,11333.11,11462.11,217.7137668,-2.185,3.215
6/29/2019 2:00,11805.33,11806.6,11200,11712.58,785.8152477,-0.792,1.992
6/29/2019 1:00,12201,12327.59,11801,11805.33,162.502054,-3.352,-1.149
6/29/2019 0:00,12388.24,12388.24,12139.71,12201,118.6846085,-1.535,-2.382
6/28/2019 23:00,12307.01,12436,12253.78,12388.24,66.32928522,0.656,-3.721
6/28/2019 22:00,12285.7,12326,12150.01,12307.01,115.8863754,0.173,-2.223
6/28/2019 21:00,12212.84,12364.14,12212.84,12285.7,87.1170279,0.593,-2.462
6/28/2019 20:00,12330.95,12405.99,12101,12212.84,319.1825805,-0.967,-1.727
6/28/2019 19:00,11920.48,12344.43,11920.48,12330.95,216.3350311,3.329,-0.683
6/28/2019 18:00,11825.95,11968,11767.1,11920.48,96.56769121,0.793,0.884
6/28/2019 17:00,11902.07,11915.47,11746.05,11825.95,93.70798147,-0.644,0.145
6/28/2019 16:00,11899.96,11974.54,11714.2,11902.07,115.5063287,0.018,-1.043
6/28/2019 15:00,11705.05,11989.84,11705.05,11899.96,114.8954314,1.638,1.134
6/28/2019 14:00,11871.3,11871.3,11667.09,11705.05,378.6796121,-1.42,0.241
6/28/2019 13:00,11642.34,11879.09,11499.99,11871.3,206.4786955,1.929,2.564
6/28/2019 12:00,12082.03,12082.03,11560,11642.34,235.4103249,-3.777,-0.637
6/28/2019 11:00,11851.98,12100,11743.67,12082.03,101.8812642,1.904,0.374
6/28/2019 10:00,11876.27,11984,11690.18,11851.98,120.1213335,-0.205,-1.072
6/28/2019 9:00,11660.64,11903.77,11660.64,11876.27,134.9626058,1.816,-1.039
6/28/2019 8:00,11262.13,11741.04,11261.18,11660.64,179.6244835,3.418,2.922
6/28/2019 7:00,11329.37,11534.32,11161.31,11262.13,243.8313547,-0.597,3.97
6/28/2019 6:00,11096.54,11444.81,11096.54,11329.37,111.7264874,2.055,5.598
6/28/2019 5:00,11026.26,11107,10738.17,11096.54,91.15147025,0.633,4.096
6/28/2019 4:00,11107.27,11150.94,10832.73,11026.26,86.14921208,-0.735,3.957
6/28/2019 3:00,10948.09,11107.28,10794.07,11107.27,150.6345557,1.433,4.179
6/28/2019 2:00,11251.03,11366.19,10927.09,10948.09,157.4927225,-2.767,3.597
6/28/2019 1:00,11463,11515,11178.76,11251.03,227.4483904,-1.884,2.505
6/28/2019 0:00,11143.74,11469.99,11043.89,11463,220.5636015,2.785,8.642
6/27/2019 23:00,11076.09,11329.01,10956.36,11143.74,236.6483229,0.607,10.784
6/27/2019 22:00,10715.46,11141.76,10715.46,11076.09,293.0583578,3.256,13.384
6/27/2019 21:00,10692.89,10813.03,10440.7,10715.46,221.8750554,0.211,13.422
6/27/2019 20:00,10823.74,10877.63,10299,10692.89,295.2390453,-1.224,11.605
6/27/2019 19:00,10982.81,10997.34,10578,10823.74,215.9389001,-1.47,11.102
6/27/2019 18:00,10775.78,11056.36,10651.92,10982.81,471.7022585,1.885,9.658
6/27/2019 17:00,10894.3,10922.36,10350,10775.78,1122.080621,-1.1,7.765
6/27/2019 16:00,11631.43,11746.25,10753.11,10894.3,1220.443918,-6.766,1.643
6/27/2019 15:00,11911.24,11940.85,11519.74,11631.43,427.9473424,-2.406,-0.781
6/27/2019 14:00,11613.11,11911.24,11234.82,11911.24,450.3676787,2.503,0.084
6/27/2019 13:00,11719.33,11799.35,11502.06,11613.11,280.9984811,-0.915,0.589
6/27/2019 12:00,12067.54,12170.64,11586.5,11719.33,258.2578113,-2.971,-4.311
6/27/2019 11:00,11683.3,12091.93,11654.89,12067.54,178.6009739,3.184,2.65
6/27/2019 10:00,11781.21,12034.41,11634.58,11683.3,249.9444631,-0.838,-0.092
6/27/2019 9:00,11884.47,11961.58,11160.48,11781.21,816.8540839,-0.876,-0.763
6/27/2019 8:00,12368.26,12380.95,11671.03,11884.47,192.9515261,-4.071,-6.65
6/27/2019 7:00,12364.39,12498.99,12207.46,12368.26,122.6229341,0.031,-10.037
6/27/2019 6:00,12806.94,12807.99,12041.83,12364.39,284.0636981,-3.579,-13.019
6/27/2019 5:00,12834.44,12834.44,12557.79,12806.94,117.5640161,-0.215,-15.289
6/27/2019 4:00,12818.84,12999.47,12790,12834.44,99.98728792,0.122,-15.8
6/27/2019 3:00,12768.02,12858.55,12599.15,12818.84,87.94573985,0.396,-14.669
6/27/2019 2:00,12712.4,12826.71,12400.52,12768.02,196.5754625,0.436,-15.666
6/27/2019 1:00,13081.72,13262.99,12367.88,12712.4,638.1177763,-2.905,-15.804
6/27/2019 0:00,12936.45,13359.99,12707,13081.72,582.867047,1.11,-12.81
6/26/2019 23:00,12440.72,12969.86,12440.72,12936.45,455.9160889,3.832,-11.763
6/26/2019 22:00,12435,12571.75,12130.89,12440.72,429.7242917,0.046,-12.324
6/26/2019 21:00,12773.6,12798.37,11600,12435,1154.553411,-2.723,-18.303
6/26/2019 20:00,13836.74,13850,11454.8,12773.6,1291.446435,-8.323,-26.837
6/26/2019 19:00,13800,13850,13569.01,13836.74,403.0896752,0.266,-25.347
6/26/2019 18:00,13453.23,13858.37,13367.58,13800,495.6456569,2.513,-21.364
6/26/2019 17:00,13596.79,13598.48,13127.44,13453.23,622.6644272,-1.067,-24.316
6/26/2019 16:00,12830.1,13600,12787.78,13596.79,801.2101296,5.639,-17.577
6/26/2019 15:00,12758.46,12882.53,12723.81,12830.1,235.7397152,0.558,-10.253
6/26/2019 14:00,12895.16,12938.8,12673,12758.46,430.7643214,-1.071,-8.918
6/26/2019 13:00,12831.08,12909.98,12713.94,12895.16,338.5392257,0.497,-10.924
6/26/2019 12:00,12646.31,12842.6,12534.19,12831.08,177.4330179,1.44,-8.569
6/26/2019 11:00,12691.92,12719.61,12573.1,12646.31,100.9306,-0.361,-5.959
6/26/2019 10:00,12333.49,12691.92,12302.4,12691.92,73.75776348,2.824,-6.319
6/26/2019 9:00,12631.43,12631.43,12157.86,12333.49,280.9702951,-2.416,-7.897
6/26/2019 8:00,12444.09,12639.18,12444.09,12631.43,74.24620834,1.483,-5.538
6/26/2019 7:00,12729.31,12743.34,12418.25,12444.09,115.3223607,-2.292,-3.759
6/26/2019 6:00,12451.21,12749.3,12451.21,12729.31,196.5463839,2.185,-1.605
6/26/2019 5:00,12445,12957.52,12328.76,12451.21,1879.571591,0.05,2.024
6/26/2019 4:00,12250,12466.99,12143.03,12445,428.7982137,1.567,3.806
6/26/2019 3:00,11898.49,12262,11898.49,12250,361.2952094,2.869,6.553
6/26/2019 2:00,11881.99,11912.8,11775.7,11898.49,90.35628055,0.139,6.296
6/26/2019 1:00,11927.4,11964.22,11803.56,11881.99,229.2975122,-0.382,5.478
6/26/2019 0:00,11759.9,11968.66,11665.13,11927.4,260.5330539,1.404,9.787
6/25/2019 23:00,11674.62,11791.53,11604.36,11759.9,247.7650881,0.725,9.402
6/25/2019 22:00,11552.75,11696.98,11524.64,11674.62,154.9244492,1.044,6.614
6/25/2019 21:00,11368.01,11600,11368.01,11552.75,265.1106887,1.599,8.167
6/25/2019 20:00,11358.02,11414.39,11342.15,11368.01,33.6355001,0.088,10.978
6/25/2019 19:00,11375.01,11396.54,11341.32,11358.02,75.46063701,-0.15,19.151
6/25/2019 18:00,11330.86,11394.66,11302.27,11375.01,127.8411062,0.388,19.273
6/25/2019 17:00,11335.26,11381.43,11206.47,11330.86,228.4792507,-0.039,16.721
6/25/2019 16:00,11351.99,11436.9,11335.26,11335.26,98.9257716,-0.148,17.64
6/25/2019 15:00,11285.15,11394.58,11260.85,11351.99,100.5706991,0.589,12.59
6/25/2019 14:00,11303.4,11351.43,11264.23,11285.15,86.670515,-0.162,11.87
6/25/2019 13:00,11199.21,11303.4,11182.7,11303.4,112.0597614,0.922,13.863
6/25/2019 12:00,11386.46,11407.92,11028.71,11199.21,432.6031534,-1.672,11.694
6/25/2019 11:00,11413.37,11471,11309.4,11386.46,151.8072388,-0.236,10.018
6/25/2019 10:00,11340.4,11450,11304.57,11413.37,57.27364106,0.639,11.018
6/25/2019 9:00,11296.42,11346.89,11266.22,11340.4,13.69189875,0.388,8.582
6/25/2019 8:00,11362.96,11374.99,11257.04,11296.42,20.5426252,-0.589,10.409
6/25/2019 7:00,11272.77,11374.99,11254.7,11362.96,50.7121303,0.794,9.72
6/25/2019 6:00,11303.21,11388.9,11231,11272.77,121.5823007,-0.27,11.742
6/25/2019 5:00,11214.1,11349,11195,11303.21,213.9941378,0.788,10.345
6/25/2019 4:00,11139.05,11214.1,11117.93,11214.1,52.87228171,0.669,10.964
6/25/2019 3:00,11129.24,11169.95,11071.28,11139.05,32.1040333,0.088,9.485
6/25/2019 2:00,11131.5,11210,11085.9,11129.24,99.71233953,-0.02,6.596
6/25/2019 1:00,11051.69,11132.95,11048.95,11131.5,55.20734228,0.717,7.174
6/25/2019 0:00,11035,11121.62,11000.48,11051.69,177.7140682,0.151,7.707
6/24/2019 23:00,10997.01,11048,10961.59,11035,71.20883008,0.344,6.647
6/24/2019 22:00,10935.16,11048,10932.69,10997.01,71.65328066,0.562,6.484
6/24/2019 21:00,10860.96,10940.8,10853.19,10935.16,78.85088287,0.679,6.119
6/24/2019 20:00,10896.29,10943.9,10806.8,10860.96,96.14622537,-0.325,4.195
6/24/2019 19:00,10969.76,11000,10808.01,10896.29,169.0106874,-0.674,3.433
6/24/2019 18:00,11022.99,11080,10965.08,10969.76,89.04951989,-0.485,3.098
6/24/2019 17:00,11018.59,11056.21,10976.25,11022.99,77.2996688,0.04,2.75
6/24/2019 16:00,10918.44,11090,10915.89,11018.59,240.8437206,0.909,3.698
6/24/2019 15:00,10943.49,10956.79,10860.68,10918.44,79.20801562,-0.229,3.617
6/24/2019 14:00,10841.01,10943.49,10828,10943.49,75.13254328,0.936,3.964
6/24/2019 13:00,10874.02,10889.31,10782,10841.01,50.95184094,-0.304,3.822
6/24/2019 12:00,10882.3,10935.99,10842,10874.02,55.79331975,-0.076,2.824
6/24/2019 11:00,10873.15,10882.3,10769.21,10882.3,108.8965062,0.084,4.58
6/24/2019 10:00,10882.83,10957,10866.45,10873.15,32.71412402,-0.089,4.727
6/24/2019 9:00,10880.73,10923.77,10815.5,10882.83,48.41785165,0.019,4.107
6/24/2019 8:00,10772.19,10888.71,10772.19,10880.73,42.60940969,0.998,4.717
6/24/2019 7:00,10719.96,10794.99,10715,10772.19,60.53946185,0.485,5.791
6/24/2019 6:00,10787.22,10794.71,10700,10719.96,77.5029916,-0.627,4.37
6/24/2019 5:00,10772.99,10819.02,10731.26,10787.22,43.24062395,0.132,4.772
6/24/2019 4:00,10652.59,10772.99,10610.6,10772.99,56.13431927,1.118,5.102
6/24/2019 3:00,10624.47,10676.19,10592.22,10652.59,57.47130014,0.264,4.697
6/24/2019 2:00,10636.19,10689.1,10577.85,10624.47,60.46022808,-0.11,4.499
6/24/2019 1:00,10648.32,10695.24,10531.2,10636.19,74.7153046,-0.114,4.405
6/24/2019 0:00,10842.82,10842.82,10550,10648.32,198.1182498,-1.827,1.861
6/23/2019 23:00,10853.19,10864.39,10722.35,10842.82,107.3139614,-0.096,1.614
6/23/2019 22:00,10888.01,10997.32,10750,10853.19,131.6597239,-0.321,0.949
6/23/2019 21:00,11004.4,11200,10722.35,10888.01,118.1849239,-1.069,-0.682
6/23/2019 20:00,10894.01,11031.03,10890.71,11004.4,150.7116545,1.003,-0.358
6/23/2019 19:00,10760,10990,10760,10894.01,132.3312338,1.23,1.197
6/23/2019 18:00,10690.01,10785.95,10672.85,10760,60.67345981,0.65,2.521
6/23/2019 17:00,10670.01,10724.99,10653.51,10690.01,32.00680966,0.187,3.193
6/23/2019 16:00,10701,10756.89,10650.01,10670.01,36.28751619,-0.29,2.863
6/23/2019 15:00,10700.77,10733.54,10668.18,10701,83.81366937,0.002,1.956
6/23/2019 14:00,10591,10747.29,10590.99,10700.77,77.86959327,1.026,3.211
6/23/2019 13:00,10669.02,10669.59,10563.41,10591,48.53105241,-0.737,1.538
6/23/2019 12:00,10545.57,10725.1,10545.55,10669.02,41.73310903,1.157,2.999
6/23/2019 11:00,10519.06,10641.09,10519.06,10545.57,25.62026311,0.251,3.326
6/23/2019 10:00,10614.77,10629.04,10490,10519.06,60.46351763,-0.91,2.332
6/23/2019 9:00,10652.42,10682.17,10550.01,10614.77,33.34595659,-0.355,2.066
6/23/2019 8:00,10663.47,10704.01,10608.11,10652.42,50.83005396,-0.104,1.943
6/23/2019 7:00,10700.66,10745.58,10638.03,10663.47,56.55785384,-0.349,0.596
6/23/2019 6:00,10753.14,10785,10700.65,10700.66,29.67553356,-0.49,-0.379
6/23/2019 5:00,10693.43,10753.14,10623.56,10753.14,52.73394158,0.555,0.803
6/23/2019 4:00,10727.38,10764.77,10665.01,10693.43,71.92601505,-0.317,0.354
6/23/2019 3:00,10689.99,10765.31,10630,10727.38,84.41363656,0.349,-0.415
6/23/2019 2:00,10832.62,10849.03,10689.99,10689.99,73.31867698,-1.334,-2.013
6/23/2019 1:00,10807.49,10879,10740.01,10832.62,66.11115589,0.232,-1.671
6/23/2019 0:00,10676.48,10871.48,10657.78,10807.49,207.0906354,1.212,-0.345
6/22/2019 23:00,10485.37,10739.99,10485.37,10676.48,70.81429493,1.79,3.272
6/22/2019 22:00,10580.44,10580.44,10362.3,10485.37,185.8426677,-0.907,2.461
6/22/2019 21:00,10620.17,10656.75,10511.09,10580.44,221.8158569,-0.376,2.406
6/22/2019 20:00,10659.04,10707.59,10585.63,10620.17,62.73041021,-0.366,3.109
6/22/2019 19:00,10613.07,10714.57,10423.61,10659.04,212.9558736,0.431,2.537
6/22/2019 18:00,10703.76,10801,10570.84,10613.07,102.9985944,-0.855,0.452
6/22/2019 17:00,10887.3,10931.64,10615,10703.76,278.5967542,-1.715,-1.913
6/22/2019 16:00,10812.45,10998.44,10812.45,10887.3,277.3243899,0.687,-1.413
6/22/2019 15:00,10778.47,10856.39,10640.92,10812.45,175.4645048,0.314,-0.809
6/22/2019 14:00,11123.9,11171.97,10300,10778.47,541.3324968,-3.205,-4.016
6/22/2019 13:00,11122.6,11182.4,11058.71,11123.9,161.2071319,0.012,-5.03
6/22/2019 12:00,10873.89,11201,10873.89,11122.6,317.820802,2.236,-2.057
6/22/2019 11:00,10915.36,10945.55,10814.54,10873.89,70.22730534,-0.381,-3.595
6/22/2019 10:00,10935.01,10963.16,10871.89,10915.36,114.5808148,-0.18,-4.026
6/22/2019 9:00,10806.71,10957.85,10769.23,10935.01,115.3990491,1.173,-1.943
6/22/2019 8:00,10679.53,10842.41,10651.1,10806.71,38.49318275,1.177,-0.411
6/22/2019 7:00,10767.85,10781.3,10670.2,10679.53,16.81021972,-0.827,-1.134
6/22/2019 6:00,10731.99,10769.3,10659.96,10767.85,37.27193742,0.333,-0.452
6/22/2019 5:00,10656.41,10760.13,10653.6,10731.99,157.9561346,0.704,0.742
6/22/2019 4:00,10590.84,10711.93,10384.34,10656.41,422.7083041,0.615,0.802
6/22/2019 3:00,10741.08,10948.89,10500,10590.84,500.0491114,-1.419,-0.3
6/22/2019 2:00,10495.23,10855.7,10403.23,10741.08,486.3916991,2.289,1.64
6/22/2019 1:00,10169.99,10495.41,10155.11,10495.23,255.4414022,3.099,6.073
6/22/2019 0:00,10233.92,10233.92,10085.83,10169.99,333.1020746,-0.629,5.212
6/21/2019 23:00,9913.51,10243.82,9911.95,10233.92,827.1071403,3.131,7.131
6/21/2019 22:00,9929.44,9929.44,9855,9913.51,97.98774645,-0.161,5.18
6/21/2019 21:00,9938,9948.84,9901,9929.44,50.89589966,-0.086,6.001
6/21/2019 20:00,9905.81,9938.4,9857.79,9938,106.8435713,0.324,6.701
6/21/2019 19:00,9924.46,9930.7,9832.32,9905.81,90.19797954,-0.188,6.879
6/21/2019 18:00,9919.87,9958.99,9887.82,9924.46,133.2234458,0.046,6.494
6/21/2019 17:00,9871.34,9935,9849.01,9919.87,158.5796564,0.489,7.838
6/21/2019 16:00,9805.01,9898.96,9805.01,9871.34,108.3662207,0.672,10.225
6/21/2019 15:00,9829.27,9860.61,9787.79,9805.01,41.30809059,-0.247,9.291
6/21/2019 14:00,9769.01,9829.27,9731.51,9829.27,46.56223671,0.613,9.59
6/21/2019 13:00,9839.63,9919,9683.64,9769.01,365.310801,-0.723,12.072
6/21/2019 12:00,9836.63,9855,9782.07,9839.63,50.08230584,0.03,12.09
6/21/2019 11:00,9776.14,9855,9776.14,9836.63,69.07864655,0.615,10.469
6/21/2019 10:00,9786.04,9809.21,9738.9,9776.14,20.87049236,-0.101,10.749
6/21/2019 9:00,9728.19,9809.21,9686.78,9786.04,53.77127547,0.591,11.52
6/21/2019 8:00,9750.08,9750.08,9713.75,9728.19,31.83708944,-0.225,10.122
6/21/2019 7:00,9690.31,9751.66,9671.93,9750.08,22.83675303,0.613,9.558
6/21/2019 6:00,9759.17,9763.4,9666.53,9690.31,68.94093061,-0.711,9.674
6/21/2019 5:00,9741.49,9759.66,9711.73,9759.17,54.38305405,0.181,9.522
6/21/2019 4:00,9743.4,9781.46,9733.94,9741.49,43.32165544,-0.02,8.798
6/21/2019 3:00,9717.79,9743.4,9677.99,9743.4,88.25548643,0.263,8.446
6/21/2019 2:00,9733.75,9805.65,9651.11,9717.79,191.9834571,-0.164,9.701
6/21/2019 1:00,9585.82,9774.6,9585.82,9733.75,222.7346193,1.52,8.932
6/21/2019 0:00,9534.88,9585.82,9532.61,9585.82,60.40166177,0.531,6.364
6/20/2019 23:00,9555,9586.66,9516.82,9534.88,73.95597172,-0.211,6.782
6/20/2019 22:00,9522.91,9587.93,9460.01,9555,136.4838228,0.336,3.987
6/20/2019 21:00,9564.41,9605.44,9494.68,9522.91,129.936654,-0.436,3.712
6/20/2019 20:00,9532.82,9603.74,9509.02,9564.41,229.0557075,0.33,4.128
6/20/2019 19:00,9434.4,9560.8,9399.19,9532.82,318.0829981,1.032,4.836
6/20/2019 18:00,9363.5,9467.57,9333.88,9434.4,133.5526116,0.752,5.776
6/20/2019 17:00,9365.1,9369.15,9292.26,9363.5,122.1252142,-0.017,5.713
6/20/2019 16:00,9386.16,9440.66,9333.86,9365.1,104.526517,-0.225,4.999
6/20/2019 15:00,9373.41,9425,9326.11,9386.16,87.59881195,0.136,4.463
6/20/2019 14:00,9322.56,9373.41,9307.36,9373.41,60.35396051,0.542,5.252
6/20/2019 13:00,9268.89,9340,9268.89,9322.56,62.53675322,0.576,5.215
6/20/2019 12:00,9265.38,9283.64,9257.19,9268.89,26.72399585,0.038,5.976
6/20/2019 11:00,9245,9283.67,9229.52,9265.38,34.02767681,0.22,6.166
6/20/2019 10:00,9231.43,9257.33,9211.96,9245,27.71419413,0.147,5.698
6/20/2019 9:00,9235.88,9265.52,9229.44,9231.43,22.21234261,-0.048,5.751
6/20/2019 8:00,9265.8,9273.42,9225.01,9235.88,29.69179186,-0.324,4.836
6/20/2019 7:00,9295.18,9333.53,9265.8,9265.8,48.11703568,-0.317,4.744
6/20/2019 6:00,9295.47,9308.21,9290.01,9295.18,30.56555612,-0.003,4.128
6/20/2019 5:00,9310.82,9320.26,9290,9295.47,37.3567636,-0.165,4.674
6/20/2019 4:00,9335.38,9349.99,9288.01,9310.82,55.90395059,-0.264,4.229
6/20/2019 3:00,9344.03,9360.72,9328.18,9335.38,87.01625532,-0.093,4.156
6/20/2019 2:00,9261.09,9351.08,9261.09,9344.03,37.98076129,0.888,4.781
6/20/2019 1:00,9265.18,9284.44,9249,9261.09,32.86681828,-0.044,4.901
6/20/2019 0:00,9282.65,9305.15,9263.22,9265.18,60.47532802,-0.189,3.192
6/19/2019 23:00,9260.01,9324.25,9260,9282.65,62.05456686,0.244,2.905
6/19/2019 22:00,9225,9290,9224.99,9260.01,118.1917421,0.378,3.494
6/19/2019 21:00,9159.5,9225,9133.19,9225,84.16050726,0.71,3.868
6/19/2019 20:00,9150.81,9180.79,9124.97,9159.5,526.5417661,0.095,4.399
6/19/2019 19:00,9118.6,9150.81,9113,9150.81,51.09137486,0.352,4.421
6/19/2019 18:00,9148.01,9148.01,9106.51,9118.6,58.90453921,-0.323,3.066
6/19/2019 17:00,9136.57,9167.33,9120.73,9148.01,54.4223706,0.125,2.439
6/19/2019 16:00,9096.16,9149.4,9074.65,9136.57,158.2519237,0.442,2.898
6/19/2019 15:00,9072.93,9126.7,9051.74,9096.16,153.4363812,0.255,3.378
6/19/2019 14:00,9131.96,9137,9063.4,9072.93,101.431746,-0.651,2.591
6/19/2019 13:00,9076.57,9149.4,9047.1,9131.96,55.41474048,0.607,2.656
6/19/2019 12:00,9130.81,9150.42,9046.83,9076.57,52.07516393,-0.598,1.482
6/19/2019 11:00,9135.11,9135.39,9104.61,9130.81,47.04467735,-0.047,1.397
6/19/2019 10:00,9109.96,9142.92,9088.88,9135.11,12.16743674,0.275,1.452
6/19/2019 9:00,9170.07,9171.21,9099.99,9109.96,51.26431489,-0.66,0.645
6/19/2019 8:00,9168.51,9200.68,9168.51,9170.07,26.42205894,0.017,0.71
6/19/2019 7:00,9153.94,9174.55,9135.4,9168.51,46.34266193,0.159,1.193
6/19/2019 6:00,9178.24,9191.71,9151.49,9153.94,29.3289147,-0.265,1.245
6/19/2019 5:00,9166.54,9185.13,9144.74,9178.24,32.80860232,0.127,1.375
6/19/2019 4:00,9131.12,9212.38,9131.11,9166.54,29.67240854,0.386,1.926
6/19/2019 3:00,9152.06,9175.68,9131.12,9131.12,48.34092506,-0.229,1.961
6/19/2019 2:00,9135.78,9158.66,9120.51,9152.06,34.52390727,0.178,2.232
6/19/2019 1:00,9169.72,9176.69,9117.16,9135.78,95.53136871,-0.372,0.972
6/19/2019 0:00,9084.31,9177.52,9039.34,9169.72,87.73820662,0.931,1.947
6/18/2019 23:00,9008.07,9101.28,8959.41,9084.31,124.3176426,0.839,2.975
6/18/2019 22:00,9015.98,9044.92,8950.21,9008.07,113.9244237,-0.088,2.643
6/18/2019 21:00,9121.16,9134.29,8986.39,9015.98,84.36374544,-1.167,1.098
6/18/2019 20:00,9069.68,9145.25,9043.75,9121.16,51.60923183,0.564,0.952
6/18/2019 19:00,9112.7,9121.23,9037.49,9069.68,81.32580535,-0.474,0.383
6/18/2019 18:00,9060.44,9116.14,9034.68,9112.7,76.24634998,0.573,0.604
6/18/2019 17:00,8999.41,9072.37,8930.45,9060.44,117.8864623,0.674,1.601
6/18/2019 16:00,9085,9090.53,8962.44,8999.41,151.3878186,-0.951,0.525
6/18/2019 15:00,9114.14,9142.58,8939.92,9085,436.4362411,-0.321,-0.238
6/18/2019 14:00,9182.44,9182.44,9101.52,9114.14,149.8735652,-0.749,-1.242
6/18/2019 13:00,9173.08,9202.45,9141.05,9182.44,101.742211,0.102,-0.489
6/18/2019 12:00,9180.14,9194.47,9097.95,9173.08,118.1887059,-0.077,-1.173
6/18/2019 11:00,9232.57,9232.57,9155.13,9180.14,39.95141207,-0.571,-1.146
6/18/2019 10:00,9220.88,9249.99,9197.24,9232.57,56.08122685,0.127,-0.972
6/18/2019 9:00,9175.13,9250.79,9175.13,9220.88,62.22463897,0.496,-0.751
6/18/2019 8:00,9130,9177.74,9100.1,9175.13,62.67987094,0.492,0.401
6/18/2019 7:00,9168.85,9190.95,9036,9130,160.0657927,-0.426,-0.042
6/18/2019 6:00,9157.61,9205.26,9134.32,9168.85,56.56568491,0.123,-0.078
6/18/2019 5:00,9266.21,9266.21,9113,9157.61,96.24073667,-1.186,-0.999
6/18/2019 4:00,9270.94,9294.77,9250.56,9266.21,35.08704363,-0.051,-1.177
6/18/2019 3:00,9261.2,9282.7,9220.05,9270.94,67.15870044,0.105,-1.458
6/18/2019 2:00,9301.81,9307.71,9241.39,9261.2,113.4204502,-0.438,-1.667
6/18/2019 1:00,9303.74,9331.84,9236.26,9301.81,123.4880362,-0.021,-1.866
6/18/2019 0:00,9331.03,9360.74,9285.27,9303.74,80.55239219,-0.293,-1.787
6/17/2019 23:00,9353.53,9472,9270.79,9331.03,281.3547436,-0.241,-2.959
6/17/2019 22:00,9293.84,9382.56,9269.75,9353.53,255.7355071,0.638,-3.16
6/17/2019 21:00,9275.55,9293.84,9215.34,9293.84,68.84147261,0.197,-2.875
6/17/2019 20:00,9307.2,9374.73,9183.78,9275.55,325.0990147,-0.341,-2.049
6/17/2019 19:00,9280.88,9375,9250.86,9307.2,103.6031313,0.283,-2.33
6/17/2019 18:00,9255.98,9326.4,9250.05,9280.88,78.22808349,0.268,-1.588
